member_id,loan_status
42584790,0.9020132
2733854,0.6961658
599266,0.95388436
14268162,0.86429673
1418347,0.95503086
4072537,0.67087764
14637830,0.9298538
2698978,0.89272296
20828089,0.5567306
1602597,0.95236325
11029634,0.9273038
1966770,0.8238373
49725247,0.93402946
7828353,0.5221054
1221310,0.98184466
1292388,0.8698175
9420354,0.8443416
1697852,0.9736318
650732,0.9683773
46182387,0.57024384
2844241,0.91309786
5014119,0.8211893
447072,0.9457063
5226804,0.7749702
8739082,0.63307124
22291190,0.9002678
2434695,0.91696703
44027970,0.822617
48127607,0.88198304
32107201,0.85854036
15108815,0.8787685
27189464,0.7643691
616151,0.971754
8477454,0.8765137
19856155,0.56012183
2421650,0.8710557
1065882,0.97370434
1073464,0.9775253
16582379,0.5786752
27599394,0.77133924
1593607,0.9371707
32188211,0.86703414
16661732,0.93261117
6467983,0.90034163
10637217,0.8747467
26217980,0.92539996
4428043,0.62201303
23112186,0.8161574
2832092,0.8869892
12527870,0.7189405
1786491,0.9230325
1384547,0.9727673
1385893,0.9752914
948200,0.9775464
8075513,0.83805954
868853,0.97480404
2732364,0.9272555
508436,0.9699896
1461583,0.9724367
1399497,0.9702295
12520135,0.9501923
1093985,0.8856173
32658397,0.87641585
7837439,0.8370053
22362315,0.9278984
6477663,0.8861277
51822967,0.8547614
27640590,0.8612726
342560,0.8679795
1517184,0.9558764
843856,0.7988319
1195817,0.9710488
17603352,0.6495533
948037,0.96865463
4850199,0.81957155
1891057,0.9355761
980781,0.93914926
164764,0.9012306
5807817,0.7278682
11931801,0.8451408
6557120,0.81717
187320,0.89018965
4577820,0.8917855
973860,0.98310536
10557070,0.72847867
41212595,0.7756817
42084052,0.6282761
59024531,0.5996634
27798936,0.5376186
1738949,0.9129789
1509853,0.97460914
916073,0.97871155
6897057,0.8989524
365196,0.9683196
9026816,0.74555516
12628511,0.6663417
59793086,0.8584457
13947191,0.8671979
51533169,0.685628
22312519,0.9434289
6827960,0.8783044
1794488,0.9031157
8428925,0.8545589
35212897,0.90970707
19295397,0.5523034
3178123,0.8257147
31516557,0.9044184
1475147,0.9652231
3861967,0.85800093
7222840,0.5041528
42762708,0.91785055
12031481,0.6646692
24626279,0.8826478
832219,0.97820663
11994642,0.78424394
1807329,0.93127793
64223588,0.9213529
10867235,0.87133944
3864910,0.8766323
11587221,0.7380056
24685485,0.755624
23843451,0.90331185
42821991,0.51690847
27047994,0.7194795
33289584,0.66582793
23503088,0.8190104
1699452,0.94445056
19466007,0.8913658
16541610,0.83863145
1599631,0.8555319
49872760,0.68577266
355513,0.88143724
12649074,0.808997
22129964,0.53767335
1201063,0.97669244
16750435,0.86846423
5484686,0.83732855
18504952,0.5216174
11942402,0.87645245
6067600,0.7721588
1344809,0.9748206
321761,0.9571265
1466042,0.9747011
718831,0.8911826
931283,0.50054866
46242662,0.81924415
1723305,0.8569696
1076795,0.97869027
5257585,0.7986366
765533,0.95205176
1654225,0.9795858
4856665,0.56990105
9051253,0.89357436
992800,0.9344137
1861961,0.8792018
18154109,0.8422144
14489297,0.6679851
12509741,0.6050108
40462976,0.76754105
6777908,0.6041463
699153,0.984324
11997200,0.7808571
3628530,0.8365863
984547,0.9840523
11679213,0.60204464
423057,0.9581221
3779177,0.8202356
8557253,0.63770056
36956700,0.91747534
4857023,0.93047357
1801345,0.9328947
1092211,0.9753152
1193443,0.9817067
1655362,0.9660362
37046229,0.96386236
8936987,0.9206036
22299888,0.7714427
26637687,0.942956
15189098,0.9449297
22423188,0.9215521
1612930,0.96766347
824996,0.94097376
528181,0.93462425
10787617,0.9526688
3780996,0.55294883
14858889,0.90863085
6726991,0.8907769
3146855,0.8970154
1857592,0.9353615
1522131,0.97630477
1966649,0.93520653
10697551,0.86082757
1671535,0.51308715
10768182,0.8772125
1233924,0.97357506
22952405,0.90982467
16751669,0.81395173
518575,0.9685392
1754627,0.9274912
22831435,0.9179532
1053181,0.972178
1304760,0.862353
1896354,0.9496925
13657627,0.6265327
2428275,0.9150504
11057837,0.9281657
1339046,0.97057074
54426201,0.72516894
17693533,0.9169617
857821,0.9820186
991308,0.95814365
1028613,0.9753611
12598522,0.6411364
31797879,0.63359404
1361727,0.97308934
659528,0.9133918
1385237,0.78658706
25846175,0.6787559
30024703,0.93607616
15028108,0.9258038
720226,0.9768232
20076941,0.9147635
5216831,0.85592026
14248416,0.91102195
12777255,0.9489016
34050377,0.9442945
7011774,0.8937097
1099354,0.9769791
14598798,0.88787663
2927301,0.9007607
1042914,0.90131295
33309490,0.9255907
1396974,0.96453756
1073076,0.8826435
23142255,0.91840523
529315,0.9585929
807742,0.9353127
7587509,0.5992988
7097780,0.7988068
1291010,0.9694797
1717898,0.5775844
736880,0.9809863
2837199,0.9051636
760931,0.97183156
32407829,0.93004304
7817909,0.94897103
33770317,0.9150981
2127525,0.94257337
38739642,0.9068577
11963394,0.77198464
1303909,0.9781982
15040704,0.94140387
13619056,0.93037635
1337410,0.7549122
3858394,0.72799516
15057812,0.70664144
1895618,0.7540013
988564,0.9789259
1447435,0.9693021
418106,0.92694384
14439496,0.650438
49854655,0.70242095
1482379,0.9685177
4219992,0.93433714
521607,0.81785804
844239,0.8645566
7031309,0.6219959
39131907,0.8820996
9379899,0.9204571
7409469,0.87119305
14450319,0.8936805
2841486,0.83087337
535793,0.9736192
641195,0.9778349
2969980,0.8665718
7204521,0.5201416
16661186,0.8373439
58239294,0.9006484
1503743,0.8900477
45670886,0.90129715
19355608,0.93673146
7661559,0.7895145
15699614,0.8532767
10789151,0.67002785
37075283,0.9257479
2639334,0.89293224
1746376,0.95308626
23983746,0.5317548
44687518,0.5439058
1661711,0.9799588
10750253,0.89389104
19775847,0.5227258
13847090,0.5169495
3980713,0.91394794
4229178,0.884556
1874079,0.9345661
7193294,0.7594508
9389390,0.9028231
15198947,0.79204535
836427,0.71893215
915329,0.9773128
1736358,0.8732715
38962080,0.5427902
1045581,0.8469763
21288895,0.872367
1713991,0.97705084
532945,0.9261377
2740134,0.9299178
1798529,0.9394963
537139,0.9730323
23012730,0.59313405
19455544,0.6822307
10667460,0.6904958
9957111,0.7676125
14450990,0.8340578
10850110,0.9175583
15050965,0.9256922
10438216,0.8003633
54645677,0.71045417
740563,0.9768783
10801092,0.94950694
1635753,0.95767385
2742450,0.69695044
552849,0.9742109
425322,0.94477224
47001956,0.79192156
12816867,0.91074145
11649276,0.9423789
5797112,0.7398705
25025494,0.86462754
57105161,0.69081306
5036830,0.84054905
23333068,0.75165564
5490940,0.85045326
8070173,0.91701967
982409,0.9787381
8537512,0.94167316
2728689,0.8666205
8897190,0.9079789
1576526,0.9772265
32308265,0.69745827
1684051,0.95495975
5790011,0.95760334
4855690,0.81157917
22150589,0.7990467
1669394,0.95596343
35975222,0.79513085
557092,0.96334577
1778378,0.9428798
1334503,0.97425646
8550164,0.922545
6737814,0.9285248
38518714,0.8040021
14397775,0.94226104
13686963,0.7443953
14948499,0.92385906
7203649,0.93886775
670498,0.9159626
14408908,0.86009264
64163931,0.9134455
25485771,0.8092925
12010570,0.89824927
10536885,0.8563574
58711934,0.8017784
4068758,0.57643294
43357171,0.7945459
10763568,0.6022146
1441370,0.5887026
1696097,0.9801616
26277847,0.75610846
1433999,0.97871166
5790078,0.9365687
1243770,0.97083807
634662,0.95657176
2837413,0.9160155
11047029,0.9474288
275527,0.9028948
16350733,0.6562563
651593,0.8539944
47095058,0.559513
1731546,0.93564767
6977230,0.93544585
3781525,0.89877033
8738262,0.93420386
30665078,0.6904522
1421645,0.9627088
4154063,0.7102746
14339270,0.65881264
1256065,0.97599244
46376185,0.7152044
1055651,0.96118504
4367724,0.69690424
2642134,0.93764824
2418076,0.83098465
1424934,0.97456247
2827543,0.9240294
5473526,0.88788307
2546753,0.9463127
805086,0.9786083
14477761,0.75950533
1668150,0.91858065
780166,0.9333265
7127613,0.8659611
1844374,0.96165526
1830374,0.94327515
5819022,0.8759751
151670,0.8620257
1767800,0.9513115
1277178,0.92328507
310161,0.87291825
10006916,0.9591941
16060289,0.76735395
8198444,0.5179274
9167545,0.57269764
1868415,0.94292176
17642641,0.6801856
28872647,0.507915
7587288,0.7243762
6518495,0.8978715
8725773,0.93657655
57789462,0.6901173
412700,0.96490896
3957676,0.6737764
5473918,0.8514019
32738909,0.75349754
6326772,0.93947303
14469600,0.8174265
10358533,0.8734161
27149103,0.5304149
1416878,0.9692951
1383771,0.9548505
1366238,0.71800375
1770631,0.9334152
482841,0.96457577
32167257,0.82872206
1580802,0.9306355
16571690,0.9443922
1273464,0.93451774
8208384,0.879324
1577408,0.97653073
9306773,0.82088685
1738559,0.90237695
1829756,0.8855219
8733587,0.87914413
10390964,0.91112703
1465096,0.93026793
13688854,0.9383516
1050033,0.9738696
9869818,0.61963946
1279406,0.98082596
23403444,0.94715905
5608679,0.83974624
34923221,0.846841
6060159,0.9298475
809380,0.9710534
732679,0.9740243
1080765,0.70319515
1028886,0.8252639
3769479,0.85916054
998863,0.72438896
34511039,0.78527355
12367171,0.84518236
1348611,0.7223569
1645124,0.96834004
1049390,0.9625793
2740182,0.9195304
1801883,0.905004
1793528,0.92836136
934324,0.5761336
1608671,0.96668243
918649,0.9602366
11669374,0.5606536
1266888,0.9793744
10387619,0.63209546
23393523,0.5437114
1627484,0.982394
10148036,0.9337349
1703993,0.96223587
1600938,0.96543014
10441421,0.94171816
10430680,0.8719844
14277619,0.74278826
6416816,0.66894555
11929839,0.7704874
308765,0.9530315
10936947,0.76247746
10838879,0.9270358
1092868,0.9729691
6037822,0.9204993
1381061,0.9487218
1424995,0.9729475
18464118,0.9109525
4308954,0.92168164
1726410,0.9703264
14259555,0.6380828
5819276,0.8506446
1560448,0.9745044
828134,0.97789943
31767363,0.7671634
17491827,0.9320515
5484784,0.8236493
45800117,0.93731105
767370,0.97302896
13328989,0.71696746
1804996,0.93149275
1836779,0.7333538
718478,0.98409766
45391809,0.54699504
14397949,0.8902431
6998525,0.88353366
10637141,0.88093776
759504,0.8709861
4594758,0.6416579
63078001,0.5669392
504439,0.96891594
29913410,0.5639725
11067929,0.85121536
1855367,0.95127463
4640444,0.8270208
8092886,0.8787486
10747470,0.93219256
1506998,0.9350486
16612706,0.90910757
56428260,0.825902
14257655,0.6954126
51944003,0.8730289
13338150,0.9178388
8732364,0.9507917
354837,0.94665444
5016483,0.85814625
33569571,0.89682955
897616,0.98164177
1654428,0.9587355
3178513,0.8515927
51783528,0.88866967
903179,0.9312692
3858177,0.6591838
770843,0.9477611
4169227,0.75710046
1876532,0.9266579
674632,0.96932876
1187853,0.91255134
10330381,0.89307386
1577661,0.94780684
22312589,0.741669
827063,0.9514163
6332015,0.81579804
33288940,0.8185559
1909464,0.73901856
1496956,0.8523072
1357823,0.9772987
8558737,0.91140825
9387682,0.8434693
2217065,0.9112796
13797270,0.8038815
759646,0.9678628
9377964,0.51672846
1757628,0.9375544
23803974,0.72052765
61486326,0.9493955
1358380,0.97476363
840309,0.95846736
1576382,0.9773615
8761438,0.64245814
1578439,0.96657133
16521844,0.9056828
49911692,0.76047355
6066841,0.89564973
15008324,0.51438946
1864902,0.93467844
1047262,0.97860783
21299947,0.613149
33338970,0.9116812
1466369,0.9799374
49981318,0.6909139
58084122,0.8219322
38811425,0.6104616
1732429,0.92946476
6341776,0.51547027
1539192,0.9706843
38911434,0.9199505
908071,0.966644
1816439,0.9374748
28882992,0.66335046
10057188,0.92037004
1565395,0.9763841
1317403,0.588285
1682710,0.8131738
10678444,0.894435
5471618,0.72364694
1052414,0.9433024
12439424,0.9256205
18744621,0.7495696
21298434,0.7144668
4071818,0.9216065
1001647,0.6295656
587113,0.97156245
1243166,0.9772534
1523065,0.9810445
10329875,0.8807628
18615250,0.64170283
21330136,0.5120142
8538061,0.6132479
2422346,0.89522964
6987324,0.85061365
7023272,0.85086006
13206864,0.6191593
1651051,0.97164786
8720410,0.81073666
36104639,0.77887654
1846096,0.90503263
1508796,0.9730599
1816746,0.91858315
14226970,0.62615037
568224,0.94819605
1613048,0.9093419
52415797,0.9383625
1957710,0.9196519
4849914,0.6173763
1700456,0.93703645
1623749,0.9751204
11376936,0.7618399
260059,0.908873
13679680,0.76802117
8357106,0.8382287
552247,0.9720366
1593731,0.9574353
883099,0.96722734
814992,0.827775
32878209,0.72270745
1851723,0.94016445
347950,0.799914
21168275,0.59535646
1596268,0.864951
373408,0.68167275
1294105,0.95942855
12766828,0.7809517
4590640,0.8104283
24676825,0.9285534
593913,0.96601695
9647964,0.69279003
6998467,0.8648432
1365958,0.51535696
4224412,0.91446054
498753,0.95800525
3767566,0.84903395
1474810,0.80442923
22411353,0.8055334
1731145,0.8885522
15389548,0.59762114
43338609,0.9503846
8581392,0.91270304
15489610,0.92840636
13318205,0.6554259
13328734,0.87015337
5008543,0.9400881
10888148,0.85361683
11954871,0.9231057
6059966,0.664269
1696691,0.6332306
15699999,0.72515917
12001474,0.8401018
43814851,0.7145177
4580661,0.94699
863068,0.8310757
1227150,0.98473513
939588,0.9817348
9388586,0.9492163
12658372,0.518076
37787777,0.953042
17592595,0.7495288
1015476,0.7783233
713498,0.89509
790541,0.96794933
19475349,0.83890206
46535828,0.89149284
1417170,0.9456895
1485820,0.9691047
1473280,0.9716494
1776492,0.92622113
8550783,0.9129157
49526504,0.5059249
1495739,0.96702284
11007285,0.6461651
1269991,0.9753975
43022645,0.81311685
1289783,0.9493258
2828713,0.91777915
1515273,0.97842556
4218426,0.9140019
38720374,0.8985223
33449203,0.85030013
5337200,0.94033563
9310706,0.9032215
976107,0.9005893
55015923,0.86780363
3467094,0.76768553
1774902,0.95076156
862952,0.975453
2627801,0.9075659
382312,0.9716973
9422685,0.5519931
10391018,0.8807437
16721414,0.7401308
1339542,0.9682463
6707215,0.59575397
6479395,0.78419775
950481,0.97165924
11728356,0.8712609
1828584,0.93770957
1617870,0.9742653
15008922,0.8308464
427199,0.97012466
1706723,0.9801381
4377623,0.63960963
1708303,0.9669882
7423186,0.8413615
1565085,0.9831209
14947997,0.7463566
31015734,0.7792696
1728271,0.9413267
1108087,0.9672879
6457519,0.81068015
1964340,0.7167007
4027768,0.8779109
46974131,0.7712737
1678550,0.8573029
1273147,0.9764816
15560159,0.7299351
1042318,0.9773118
1651748,0.96415573
10751729,0.8611252
1793786,0.94758177
43828299,0.80773705
282718,0.9069902
9329749,0.92810786
8719888,0.7776983
1021520,0.97717285
11057972,0.607956
1188892,0.8559695
963980,0.9648976
11586964,0.8781406
12649264,0.5872116
877719,0.9777281
6477002,0.91682255
979705,0.9810253
1573241,0.9618743
37015606,0.7354532
11087212,0.9547628
1866733,0.90268916
8068659,0.5057098
1895230,0.9439716
4170242,0.8572111
1627634,0.9753677
2969248,0.8219331
8657765,0.91990125
33369167,0.8123271
4064150,0.5360944
10750101,0.938075
1609658,0.9677568
22009527,0.786519
42792205,0.9313705
54026927,0.89269435
14438552,0.90712625
4060498,0.9028853
1676267,0.70044124
1294525,0.96983093
1092514,0.98013556
1262852,0.97044915
2738848,0.91196054
1742498,0.9279025
909936,0.84409505
10567567,0.6878797
8763236,0.7965367
14247461,0.51921076
21859392,0.56184286
1542071,0.67261916
967893,0.963419
232232,0.8945368
6499537,0.81483996
27198264,0.8848961
12527535,0.9412502
33388998,0.68883765
1239399,0.50546134
1407034,0.975422
1467664,0.9780418
8741180,0.67705876
41252296,0.8292577
5008372,0.8441079
36204556,0.88402295
6517890,0.50260824
999128,0.9707954
3727415,0.84954727
1760080,0.9576429
15069200,0.53294396
644864,0.9802864
1832427,0.9377973
23044176,0.9358271
647448,0.97805744
2430669,0.90590113
1959164,0.87064636
1383019,0.83766204
1635997,0.9057484
1814746,0.94462776
43227745,0.7482744
11647462,0.8587821
1704669,0.97101194
9421159,0.93334115
1672072,0.9282963
44020579,0.7982535
1752636,0.9328675
1482384,0.9669157
1848072,0.94841605
1633271,0.9634602
27810068,0.7332805
13237338,0.8352595
7210179,0.8698649
3420401,0.7767421
36154776,0.9443845
43425157,0.61921334
1849007,0.96255153
9391054,0.5497881
399649,0.923331
1587192,0.9574068
597438,0.95818514
1407022,0.54329264
1474379,0.8256636
6328932,0.7806402
15490963,0.88889456
43337519,0.8653961
4858820,0.8814933
942774,0.9739265
3864554,0.86155015
1331791,0.9687519
47517487,0.80723655
4150462,0.6420564
645113,0.9732679
1340396,0.9371803
1890191,0.75314844
6457416,0.87819636
59631064,0.9017754
395500,0.9733191
7220926,0.8310028
667113,0.9149374
4673599,0.9166647
2733286,0.91466933
6507502,0.8096585
735486,0.9778855
579269,0.90712017
5917165,0.9406237
8431115,0.7601554
15000480,0.5550499
16781136,0.96599203
1587966,0.96001226
592042,0.96804464
7214258,0.81617606
7638795,0.89666647
510431,0.9634862
34932098,0.5299165
3027082,0.8127907
1229884,0.81244195
8907342,0.92281103
1464656,0.95744616
1701109,0.6624754
22353037,0.8565969
31217119,0.58543956
433227,0.96108353
27690243,0.8670199
10311285,0.83675367
2827042,0.8929639
6377792,0.8356997
32688473,0.5513121
6727480,0.87010705
11964507,0.9404218
1004182,0.9467863
22109970,0.7253163
822214,0.9776405
46921931,0.78503585
883615,0.98458856
1303869,0.9768332
18575004,0.71417415
11049885,0.9280827
7409508,0.8495843
1407630,0.89900863
21288174,0.9233751
14448042,0.60219085
4857801,0.8884719
416390,0.95959425
28812057,0.8214836
5010816,0.57834226
1785585,0.95581055
926737,0.68530136
1082350,0.6718519
26277378,0.8693405
18874788,0.7786499
6478315,0.84238076
59699696,0.9433651
1216515,0.7587647
5427329,0.8527518
1053506,0.9743849
16050929,0.8425451
14308469,0.8794746
6798521,0.94413686
1899457,0.93265015
11981472,0.90991133
40039996,0.67301387
1751663,0.93593526
4069185,0.8591157
998342,0.9545155
671818,0.97690535
789477,0.95281935
16490336,0.691564
3919317,0.572371
1038456,0.9667523
41368756,0.69188994
997238,0.7840581
369449,0.9633062
3409318,0.8494732
27880021,0.8582987
15288925,0.82252866
11267134,0.59585524
10437778,0.863458
3420945,0.6334044
8459543,0.85216343
31206683,0.9299975
12490067,0.9055121
1489988,0.97011447
14398644,0.6675968
7118923,0.61302495
707948,0.97335905
1011293,0.88711
1304176,0.9753998
17522599,0.7950799
15909881,0.90886444
8199721,0.69197613
30204287,0.9422077
26977812,0.88470525
13586749,0.8385238
9112275,0.84362924
5473912,0.5222306
2839575,0.84440875
22420997,0.7623744
26317093,0.5715793
7195001,0.7863287
1462944,0.97340345
4725234,0.6943437
14537768,0.9065015
8460264,0.8563224
692795,0.97981125
11972523,0.87800676
1657199,0.9238608
2843940,0.8867614
53332770,0.953601
1704099,0.83280456
4149493,0.9380282
11051292,0.9039877
1659409,0.96729815
15039863,0.6395003
8558133,0.91320807
547458,0.9736857
10058235,0.8659604
8072695,0.94384307
1632907,0.9154248
1692398,0.93369687
13619236,0.5242919
33499524,0.8859504
11964516,0.9151334
22430277,0.9542873
6987683,0.83374727
2731777,0.9193108
10312602,0.91419643
1819418,0.93091923
1246709,0.9815051
8720091,0.90148866
1443289,0.9573427
6467287,0.8087018
10751352,0.87830716
664069,0.9721552
13937357,0.6171137
759436,0.9741517
1741634,0.95677936
40485106,0.636901
1565506,0.98174286
7192398,0.9108947
23343212,0.5243511
7028042,0.9508804
1432979,0.9720719
12896950,0.93532276
28651479,0.93951774
41301811,0.894193
65432154,0.5571154
508051,0.96051604
5337857,0.8507234
1975583,0.9146819
13287082,0.86843526
7662151,0.9373845
32358141,0.5554402
22422641,0.607742
56208161,0.92516273
13287023,0.87208587
9638409,0.907587
1796783,0.90434164
1580714,0.88809663
7448397,0.79724693
2837978,0.93482363
9410139,0.9472327
616051,0.98039377
51231364,0.9376172
15179249,0.8951821
4027925,0.6659891
717573,0.9694686
23494053,0.8825085
3977291,0.7604649
34250627,0.80557275
684311,0.97801197
14528703,0.90477735
8456830,0.9622314
571550,0.9003729
8529691,0.90271634
8738079,0.6947204
61495479,0.7456902
338564,0.87290734
1415951,0.9728645
1058631,0.98299867
696882,0.9680853
1633086,0.9737476
15029133,0.80753505
1879144,0.9326193
8728923,0.7522561
1390693,0.9804221
412725,0.96815044
1300569,0.96819925
22632091,0.70127547
633707,0.9731814
1740656,0.90450704
31015707,0.59989536
1405904,0.9807191
825145,0.984897
26406942,0.6371883
33940101,0.91041607
1740699,0.9273375
1260505,0.9802965
1814074,0.9076502
634342,0.9702949
983604,0.9712415
16310260,0.7940533
3861067,0.88274634
27709175,0.6887189
35663181,0.7156037
863946,0.96928686
2834790,0.904502
1248881,0.9746693
3178392,0.8320087
1539567,0.9765211
10361753,0.6127403
853054,0.9608299
2420994,0.8977862
8752379,0.920927
1576905,0.9662299
618316,0.97997254
1726981,0.92893785
1716155,0.96730506
6277009,0.722814
4226137,0.52744836
775064,0.9547791
5471152,0.95564276
9411579,0.88108057
28811984,0.8103199
2841629,0.8964053
32658976,0.9217722
15600249,0.62999046
9857048,0.8713321
4070217,0.8374918
17382991,0.7505335
1684014,0.9707508
5216927,0.91306823
43454883,0.72541827
5657605,0.8518057
2167144,0.8981005
43835781,0.74251205
1601874,0.9656372
1656188,0.54877096
424882,0.8851483
610073,0.8724311
6546763,0.5484211
27269613,0.6867673
12637178,0.912372
1014572,0.9521944
563150,0.9507608
695742,0.8886833
667822,0.92616695
1192912,0.981818
1552154,0.9792317
663059,0.9628672
26396655,0.94398147
24686028,0.82615757
54776262,0.61435544
742767,0.9679833
28802327,0.80216455
1805165,0.8914415
1889703,0.9343194
4378053,0.91411126
13969054,0.6537323
15180054,0.8299618
574244,0.95116127
899357,0.7922797
503960,0.9447998
12647402,0.8285826
1239357,0.6751311
31366419,0.9243575
12420489,0.53365445
41309328,0.9021231
1464635,0.97181094
908637,0.9770369
3419942,0.80729896
35482987,0.6616936
865954,0.9830325
2738333,0.9157636
666347,0.8682792
1689959,0.90856
14718096,0.9316446
4719718,0.9231136
46213533,0.8833718
43938446,0.7223197
1503029,0.96713066
51553318,0.72010857
1291209,0.9722474
4063049,0.87586594
17513144,0.93031466
32148358,0.54306847
1264519,0.86787784
4071268,0.82045835
351309,0.9536212
649590,0.86097527
2740559,0.920136
33930870,0.71937925
9658066,0.89326227
9639226,0.87959576
26336740,0.96134245
10310994,0.84161437
19827016,0.7869493
8439386,0.90274715
1346587,0.9117162
1477093,0.9780271
8319699,0.7637677
18314484,0.8994391
916468,0.95987374
8730392,0.7748074
8131414,0.9338126
1482656,0.96602863
9391697,0.59157175
1801609,0.9432051
10047795,0.9161925
8606722,0.64503026
3727496,0.6954398
1268221,0.9769513
1695232,0.9557355
8948514,0.73703015
14648164,0.80979896
1734663,0.92273504
229060,0.7770805
9869503,0.9405881
43928011,0.5694222
40593296,0.7972361
61446371,0.7936769
5266820,0.79454356
3869706,0.7443007
1653712,0.931246
1810569,0.9419357
9341604,0.57219714
1069003,0.5433098
1241447,0.88735
652888,0.9272773
1885499,0.9337209
33900020,0.8333778
7234811,0.9315737
1602975,0.972021
945219,0.778322
5012091,0.89796025
1353834,0.9814156
15470644,0.90692437
26297491,0.93936044
2739910,0.90912855
7116950,0.84855294
10027039,0.84032154
42044395,0.7990027
1082114,0.7136351
32998900,0.6518447
1855936,0.9102281
10767659,0.52066344
1263473,0.95946497
42649608,0.8234281
655753,0.973343
1222735,0.97769076
8937260,0.5530674
975017,0.97759044
687999,0.87406224
58821634,0.66195005
971607,0.9520015
1690138,0.9573489
10762414,0.895082
21118637,0.90700626
1794554,0.60279816
1882689,0.9261614
12430539,0.691921
1749819,0.94054776
540456,0.9754049
1089049,0.79883814
1698537,0.97233224
8907558,0.68568176
7452406,0.90555227
7008242,0.8971843
10788139,0.78116775
1225291,0.9656019
19164989,0.9154053
12966915,0.75685525
1596095,0.9750948
7021156,0.8261987
1499523,0.9538748
1669075,0.9713714
1680018,0.9445018
1668711,0.9649484
12497823,0.5845145
31827899,0.6142577
15119296,0.86488503
65022044,0.6651534
1494083,0.96089953
30163594,0.94185275
1334305,0.9604399
1000395,0.82856196
720205,0.9226991
7108656,0.85329914
1270557,0.96784633
1383337,0.9621591
6468801,0.5301563
17552766,0.8580407
893038,0.6577788
41441970,0.83608115
18494300,0.9512938
5809360,0.6951162
3874522,0.5667009
15470982,0.9523954
1742487,0.8856035
5016348,0.82964754
16633192,0.94054097
6788357,0.72995925
12023987,0.9006641
17723242,0.8924499
37026460,0.95291966
17753459,0.8397381
800202,0.9780688
1613101,0.94680315
22360722,0.9411356
987970,0.60789937
23604372,0.88034374
31616925,0.7390432
1792864,0.92389804
1770795,0.9534185
409163,0.973216
31446668,0.93212557
10332377,0.9246879
14629746,0.916117
8569847,0.9276121
1559775,0.96490234
1332678,0.97345936
1499987,0.97999907
1031538,0.7132115
1497292,0.9681816
1856587,0.9092485
986643,0.97110546
3177268,0.90622133
601995,0.983506
7407861,0.8887412
9421002,0.67860514
5463467,0.5428115
21097714,0.5373825
8440228,0.64657396
396909,0.9702794
23122241,0.88192147
54775844,0.84341633
33489310,0.70660585
15190654,0.94313586
1853376,0.8816093
4581331,0.924303
14618107,0.6438705
1497641,0.94009185
2846384,0.5731336
1780444,0.61762524
14348086,0.72706705
11709474,0.9229343
820566,0.9763649
3860037,0.9185798
1341968,0.9660637
46378229,0.721926
14418612,0.65581006
789670,0.9760049
669602,0.97822785
3727706,0.76139605
1867517,0.9240295
1748381,0.93549216
46332197,0.70119476
18323603,0.9444828
15169930,0.9117948
4676766,0.6306644
10018298,0.83092767
11071425,0.7068639
1975656,0.9303607
6344068,0.73467475
671588,0.98046
570008,0.9660325
1381256,0.89322525
43335974,0.8393207
3547394,0.84875596
32728561,0.5243297
4672528,0.8742812
5021085,0.66040355
3467007,0.8735027
5477891,0.89336956
15269503,0.88086134
1535723,0.9690745
556530,0.96046907
1477883,0.97118664
27709157,0.7986698
8556824,0.84973013
11921952,0.80162257
6340244,0.5886381
8740790,0.8633317
1665569,0.8418015
2434015,0.9371941
3418456,0.87988806
14867910,0.6249754
7421017,0.7123262
22661509,0.6274813
1359961,0.9770632
1886692,0.92957044
1089659,0.9674128
53985936,0.78935254
1049609,0.9752964
864143,0.9808251
2977713,0.8754931
3876083,0.6396022
1055997,0.70390487
349824,0.94852775
17643324,0.8292802
2837132,0.931176
1752960,0.6847675
21879595,0.53442234
12659212,0.80143905
23693893,0.66554767
1975555,0.8247096
765903,0.9001898
5480675,0.9339785
2396858,0.9497238
11059170,0.9545863
7417150,0.92949533
12509395,0.6825711
3857099,0.82832134
4722729,0.54101366
1693002,0.96864176
3187010,0.8741952
11991569,0.8155796
1411380,0.9546234
1476811,0.9677441
15130483,0.91080177
26917755,0.67765826
22180326,0.54365885
409439,0.96682537
1748857,0.7252462
3856882,0.8707722
36845063,0.8711298
11983460,0.8733797
14858857,0.9556557
50479645,0.8868354
770964,0.789316
15040166,0.83305234
4150064,0.9454651
3420976,0.7889499
6027874,0.9330625
1622314,0.9745875
1746621,0.9250186
2744462,0.628202
11932654,0.9467584
12450306,0.94513774
15729865,0.9530259
4220736,0.92488366
653980,0.97811604
3257124,0.8664514
562234,0.80242085
26116532,0.6762092
11990524,0.93363744
447614,0.97623706
18403873,0.76168036
1335807,0.9822811
15520975,0.9261498
8340342,0.8744037
1828495,0.9356275
34471468,0.56806564
14409158,0.8940668
19946366,0.7030245
2739799,0.9023127
32308758,0.75104535
852088,0.97458047
10309724,0.6867095
11638470,0.8807101
1054678,0.9753297
6717134,0.64227384
1614677,0.9612189
65608582,0.74055034
13608687,0.93438137
670166,0.92677534
3779262,0.58106005
2638545,0.9179152
4673698,0.67228234
13698891,0.5440991
19055111,0.746697
5497089,0.7321193
8341947,0.8852672
10118520,0.82069314
1789080,0.93117785
15450823,0.69268215
9007338,0.5382574
7018610,0.8409092
10322506,0.84111136
8317427,0.8463536
1549358,0.9722721
22230303,0.9017963
